	0	0	0	0	0	0	0.0202955	-0.00327256	-0.017023	0	-0.134321	1.22657	0.823944	1.09098	-0.134321
	0	2.0339	-0.337087	-1.69682	0	0	0.0609736	-0.0100143	-0.0509593	0	-0.134321	1.22698	0.823878	1.09064	-0.134321
	0	2.04695	-0.366597	-1.68035	0	0	0.101913	-0.0173462	-0.0845663	0	-0.134321	1.2282	0.823678	1.08962	-0.134321
	0	2.06867	-0.415844	-1.65283	0	0	0.143286	-0.0256631	-0.117623	0	-0.134321	1.23024	0.823331	1.08793	-0.134321
	0	2.09904	-0.484934	-1.6141	0	0	0.185267	-0.0353618	-0.149905	0	-0.134321	1.2331	0.822818	1.08558	-0.134321
	0	1.09792	-0.352868	-0.745053	0	0	0.207225	-0.0424191	-0.164806	0	-0.134321	1.23681	0.82211	1.08258	-0.134321
	0	0.0722027	-0.165025	0.0928224	0	0	0.208669	-0.0457196	-0.16295	0	-0.134321	1.24095	0.821262	1.07929	-0.134321
	0	0.0721431	-0.165449	0.0933061	0	0	0.210112	-0.0490286	-0.161083	0	-0.134321	1.24513	0.820348	1.07603	-0.134321
	0	0.0721	-0.165907	0.0938065	0	0	0.211554	-0.0523467	-0.159207	0	-0.134321	1.24933	0.819367	1.0728	-0.134321
	0	0.0720736	-0.166398	0.0943239	0	0	0.212995	-0.0556747	-0.157321	0	-0.134321	1.25356	0.81832	1.06962	-0.134321
	0	0.0720643	-0.166923	0.0948585	0	0	0.214437	-0.0590132	-0.155424	0	-0.134321	1.25782	0.817207	1.06647	-0.134321
	0	0.0720725	-0.167483	0.0954107	0	0	0.215878	-0.0623628	-0.153515	0	-0.134321	1.26211	0.816026	1.06337	-0.134321
	0	0.0720985	-0.168079	0.0959808	0	0	0.21732	-0.0657244	-0.151596	0	-0.134321	1.26643	0.814779	1.0603	-0.134321
	0	0.0721427	-0.168712	0.0965693	0	0	0.218763	-0.0690986	-0.149664	0	-0.134321	1.27077	0.813465	1.05726	-0.134321
	0	0.0722057	-0.169382	0.0971765	0	0	0.220207	-0.0724863	-0.147721	0	-0.134321	1.27515	0.812083	1.05427	-0.134321
	0	0.0722878	-0.170091	0.0978029	0	0	0.221653	-0.0758881	-0.145765	0	-0.134321	1.27955	0.810633	1.05132	-0.134321
	0	0.0723896	-0.170839	0.098449	0	0	0.223101	-0.0793049	-0.143796	0	-0.134321	1.28399	0.809115	1.0484	-0.134321
	0	0.0725116	-0.171627	0.0991153	0	0	0.224551	-0.0827374	-0.141814	0	-0.134321	1.28845	0.807529	1.04552	-0.134321
	0	0.0726543	-0.172457	0.0998024	0	0	0.226004	-0.0861865	-0.139817	0	-0.134321	1.29294	0.805874	1.04269	-0.134321
	0	0.0728184	-0.173329	0.100511	0	0	0.22746	-0.0896531	-0.137807	0	-0.134321	1.29746	0.804151	1.03989	-0.134321
	0	0.0730045	-0.174246	0.101241	0	0	0.22892	-0.0931381	-0.135782	0	-0.134321	1.30201	0.802358	1.03714	-0.134321
	0	0.0732132	-0.175208	0.101995	0	0	0.230385	-0.0966422	-0.133743	0	-0.134321	1.30659	0.800495	1.03442	-0.134321
	0	0.0734452	-0.176216	0.102771	0	0	0.231854	-0.100167	-0.131687	0	-0.134321	1.31119	0.798562	1.03175	-0.134321
	0	0.0737013	-0.177273	0.103572	0	0	0.233328	-0.103712	-0.129616	0	-0.134321	1.31583	0.796559	1.02911	-0.134321
	0	0.0739824	-0.17838	0.104398	0	0	0.234807	-0.10728	-0.127528	0	-0.134321	1.3205	0.794484	1.02652	-0.134321
	0	0.0742891	-0.179539	0.105249	0	0	0.236293	-0.11087	-0.125423	0	-0.134321	1.32519	0.792339	1.02397	-0.134321
	0	0.0746224	-0.18075	0.106128	0	0	0.237786	-0.114485	-0.1233	0	-0.134321	1.32992	0.790121	1.02146	-0.134321
	0	0.0749832	-0.182018	0.107034	0	0	0.239285	-0.118126	-0.121159	0	-0.134321	1.33468	0.787832	1.01899	-0.134321
	0	0.0753726	-0.183342	0.10797	0	0	0.240793	-0.121793	-0.119	0	-0.134321	1.33946	0.785469	1.01657	-0.134321
	0	0.0757915	-0.184726	0.108935	0	0	0.242308	-0.125487	-0.116821	0	-0.134321	1.34428	0.783033	1.01419	-0.134321
	0	-1.14637	0.468301	0.678069	0	0	0.219381	-0.116121	-0.10326	0	-0.134321	1.34912	0.780524	1.01185	-0.134321
	0	-2.39465	1.18528	1.20937	0	0	0.171488	-0.0924156	-0.0790725	0	-0.134321	1.35351	0.778201	1.00979	-0.134321
	0	-2.42673	1.26367	1.16306	0	0	0.122953	-0.0671422	-0.0558112	0	-0.134321	1.35694	0.776353	1.00821	-0.134321
	0	-2.4498	1.32013	1.12967	0	0	0.0739575	-0.0407397	-0.0332178	0	-0.134321	1.3594	0.77501	1.00709	-0.134321
	0	-2.4637	1.35419	1.10951	0	0	0.0246835	-0.0136558	-0.0110277	0	-0.134321	1.36088	0.774195	1.00643	-0.134321
	0	0	0	0	0	0	0	0	0	0	-0.134321	1.36137	0.773922	1.00621	-0.134321
