	0	0	0	0	0	0	0.0209256	-0.00285014	-0.0180754	0	-0.282124	1.14681	1.00206	0.992632	-0.282124
	0	2.09626	-0.293554	-1.80271	0	0	0.0628507	-0.00872121	-0.0541295	0	-0.282124	1.14723	1.002	0.992271	-0.282124
	0	2.10736	-0.319184	-1.78817	0	0	0.104998	-0.0151049	-0.089893	0	-0.282124	1.14849	1.00183	0.991188	-0.282124
	0	2.12581	-0.361934	-1.76388	0	0	0.147514	-0.0223436	-0.125171	0	-0.282124	1.15059	1.00153	0.98939	-0.282124
	0	2.15156	-0.42186	-1.7297	0	0	0.190545	-0.0307808	-0.159765	0	-0.282124	1.15354	1.00108	0.986887	-0.282124
	0	1.11676	-0.306622	-0.810136	0	0	0.212881	-0.0369132	-0.175967	0	-0.282124	1.15735	1.00047	0.983692	-0.282124
	0	0.0610423	-0.142953	0.0819111	0	0	0.214101	-0.0397723	-0.174329	0	-0.282124	1.16161	0.999728	0.980172	-0.282124
	0	0.0608527	-0.143174	0.0823215	0	0	0.215319	-0.0426358	-0.172683	0	-0.282124	1.16589	0.998932	0.976686	-0.282124
	0	0.0606721	-0.143412	0.0827398	0	0	0.216532	-0.045504	-0.171028	0	-0.282124	1.1702	0.998079	0.973232	-0.282124
	0	0.0605008	-0.143667	0.083166	0	0	0.217742	-0.0483773	-0.169365	0	-0.282124	1.17453	0.997169	0.969812	-0.282124
	0	0.060339	-0.143939	0.0836001	0	0	0.218949	-0.0512561	-0.167693	0	-0.282124	1.17888	0.996202	0.966424	-0.282124
	0	0.0601867	-0.144229	0.0840423	0	0	0.220152	-0.0541407	-0.166012	0	-0.282124	1.18326	0.995177	0.96307	-0.282124
	0	0.0600442	-0.144537	0.0844927	0	0	0.221353	-0.0570314	-0.164322	0	-0.282124	1.18766	0.994094	0.95975	-0.282124
	0	0.0599118	-0.144863	0.0849514	0	0	0.222552	-0.0599287	-0.162623	0	-0.282124	1.19209	0.992953	0.956464	-0.282124
	0	0.0597895	-0.145208	0.0854185	0	0	0.223747	-0.0628329	-0.160915	0	-0.282124	1.19654	0.991755	0.953211	-0.282124
	0	0.0596776	-0.145572	0.0858942	0	0	0.224941	-0.0657443	-0.159197	0	-0.282124	1.20102	0.990498	0.949993	-0.282124
	0	0.0595764	-0.145955	0.0863787	0	0	0.226132	-0.0686634	-0.157469	0	-0.282124	1.20552	0.989183	0.946809	-0.282124
	0	0.059486	-0.146358	0.086872	0	0	0.227322	-0.0715906	-0.155732	0	-0.282124	1.21004	0.98781	0.94366	-0.282124
	0	0.0594068	-0.146781	0.0873745	0	0	0.22851	-0.0745262	-0.153984	0	-0.282124	1.21458	0.986378	0.940545	-0.282124
	0	0.0593389	-0.147225	0.0878862	0	0	0.229697	-0.0774707	-0.152226	0	-0.282124	1.21915	0.984887	0.937465	-0.282124
	0	0.0592827	-0.14769	0.0884074	0	0	0.230883	-0.0804245	-0.150458	0	-0.282124	1.22375	0.983338	0.934421	-0.282124
	0	0.0592384	-0.148177	0.0889383	0	0	0.232068	-0.083388	-0.14868	0	-0.282124	1.22837	0.98173	0.931412	-0.282124
	0	0.0592063	-0.148685	0.0894792	0	0	0.233252	-0.0863617	-0.14689	0	-0.282124	1.23301	0.980062	0.928438	-0.282124
	0	0.0591867	-0.149217	0.0900303	0	0	0.234435	-0.0893461	-0.145089	0	-0.282124	1.23767	0.978335	0.9255	-0.282124
	0	0.0591799	-0.149772	0.0905918	0	0	0.235619	-0.0923415	-0.143277	0	-0.282124	1.24236	0.976548	0.922598	-0.282124
	0	0.0591863	-0.15035	0.0911641	0	0	0.236803	-0.0953485	-0.141454	0	-0.282124	1.24707	0.974701	0.919733	-0.282124
	0	0.0592062	-0.150954	0.0917475	0	0	0.237987	-0.0983676	-0.139619	0	-0.282124	1.25181	0.972794	0.916904	-0.282124
	0	0.05924	-0.151582	0.0923423	0	0	0.239172	-0.101399	-0.137772	0	-0.282124	1.25657	0.970826	0.914111	-0.282124
	0	0.059288	-0.152237	0.0929489	0	0	0.240357	-0.104444	-0.135913	0	-0.282124	1.26135	0.968799	0.911356	-0.282124
	0	0.0593506	-0.152918	0.0935675	0	0	0.241544	-0.107502	-0.134042	0	-0.282124	1.26616	0.96671	0.908638	-0.282124
	0	-1.15691	0.406181	0.750732	0	0	0.218406	-0.0993787	-0.119027	0	-0.282124	1.27099	0.96456	0.905957	-0.282124
	0	-2.39341	1.01783	1.37558	0	0	0.170538	-0.079022	-0.0915159	0	-0.282124	1.27536	0.962572	0.903576	-0.282124
	0	-2.41838	1.08246	1.33593	0	0	0.12217	-0.0573729	-0.0647973	0	-0.282124	1.27877	0.960992	0.901746	-0.282124
	0	-2.43625	1.12884	1.30741	0	0	0.0734453	-0.0347961	-0.0386491	0	-0.282124	1.28121	0.959844	0.90045	-0.282124
	0	-2.44698	1.15676	1.29022	0	0	0.0245056	-0.0116609	-0.0128448	0	-0.282124	1.28268	0.959148	0.899677	-0.282124
	0	0	0	0	0	0	0	0	0	0	-0.282124	1.28317	0.958915	0.89942	-0.282124
