0	0.6649	1.1289	1.3443	0	0.375
0	0.6648	1.1323	1.3422	0	0.38
0	0.6646	1.1357	1.3402	0	0.385
0	0.6645	1.1392	1.3381	0	0.39
0	0.6643	1.1426	1.336	0	0.395
0	0.6641	1.1461	1.3339	0	0.4
0	0.664	1.1495	1.3318	0	0.405
0	0.6638	1.153	1.3296	0	0.41
0	0.6636	1.1565	1.3274	0	0.415
0	0.6635	1.16	1.3252	0	0.42
0	0.6633	1.1635	1.323	0	0.425
0	0.6631	1.167	1.3208	0	0.43
0	0.663	1.1705	1.3185	0	0.435
0	0.6628	1.174	1.3163	0	0.44
0	0.6626	1.1775	1.314	0	0.445
0	0.6624	1.181	1.3116	0	0.45
0	0.6622	1.1846	1.3093	0	0.455
0	0.662	1.1881	1.307	0	0.46
0	0.6618	1.1917	1.3046	0	0.465
0	0.6617	1.1952	1.3022	0	0.47
0	0.6615	1.1988	1.2998	0	0.475
0	0.6613	1.2024	1.2973	0	0.48
0	0.6611	1.206	1.2949	0	0.485
0	0.6609	1.2095	1.2924	0	0.49
0	0.6607	1.2131	1.2899	0	0.495
0	0.6605	1.2167	1.2874	0	0.5
0	0.6603	1.2203	1.2849	0	0.505
0	0.6601	1.224	1.2823	0	0.51
0	0.6599	1.2276	1.2797	0	0.515
0	0.6597	1.2312	1.2771	0	0.52
0	0.6594	1.2348	1.2745	0	0.525
0	0.6592	1.2385	1.2719	0	0.53
0	0.659	1.2421	1.2693	0	0.535
0	0.6588	1.2458	1.2666	0	0.54
0	0.6586	1.2494	1.2639	0	0.545
0	0.6584	1.2531	1.2612	0	0.55
0	0.6582	1.2568	1.2585	0	0.555
0	0.658	1.2604	1.2557	0	0.56
0	0.6577	1.2641	1.2529	0	0.565
0	0.6575	1.2678	1.2502	0	0.57
0	0.6573	1.2715	1.2474	0	0.575
0	0.6571	1.2752	1.2445	0	0.58
0	0.6569	1.2789	1.2417	0	0.585
0	0.6566	1.2826	1.2388	0	0.59
0	0.6564	1.2863	1.2359	0	0.595
0	0.6562	1.29	1.233	0	0.6
0	0.656	1.2938	1.2301	0	0.605
0	0.6558	1.2975	1.2272	0	0.61
0	0.6555	1.3012	1.2242	0	0.615
0	0.6553	1.305	1.2212	0	0.62
0	0.6551	1.3087	1.2182	0	0.625
0	0.6549	1.3125	1.2152	0	0.63
0	0.6546	1.3163	1.2122	0	0.635
0	0.6544	1.32	1.2091	0	0.64
0	0.6542	1.3238	1.206	0	0.645
0	0.654	1.3276	1.2029	0	0.65
0	0.6537	1.3313	1.1998	0	0.655
0	0.6535	1.3351	1.1967	0	0.66
0	0.6533	1.3389	1.1935	0	0.665
0	0.6531	1.3427	1.1904	0	0.67
0	0.6528	1.3465	1.1872	0	0.675
0	0.6526	1.3503	1.184	0	0.68
0	0.6524	1.3541	1.1807	0	0.685
0	0.6522	1.3579	1.1775	0	0.69
0	0.6519	1.3618	1.1742	0	0.695
0	0.6517	1.3656	1.1709	0	0.7
0	0.6515	1.3694	1.1676	0	0.705
0	0.6513	1.3733	1.1643	0	0.71
0	0.6511	1.3771	1.161	0	0.715
0	0.6508	1.3809	1.1576	0	0.72
0	0.6506	1.3848	1.1542	0	0.725
0	0.6504	1.3886	1.1508	0	0.73
0	0.6502	1.3925	1.1474	0	0.735
0	0.65	1.3964	1.1439	0	0.74
0	0.6497	1.4002	1.1405	0	0.745
0	0.6495	1.4041	1.137	0	0.75
0	0.6493	1.408	1.1335	0	0.755
0	0.6491	1.4118	1.13	0	0.76
0	0.6489	1.4157	1.1264	0	0.765
0	0.6487	1.4196	1.1229	0	0.77
0	0.6485	1.4235	1.1193	0	0.775
0	0.6483	1.4274	1.1157	0	0.78
0	0.648	1.4313	1.1121	0	0.785
0	0.6478	1.4352	1.1084	0	0.79
0	0.6476	1.4391	1.1048	0	0.795
0	0.6474	1.443	1.1011	0	0.8
0	0.6472	1.4469	1.0974	0	0.805
0	0.647	1.4509	1.0937	0	0.81
0	0.6468	1.4548	1.09	0	0.815
0	0.6466	1.4587	1.0862	0	0.82
0	0.6464	1.4626	1.0824	0	0.825
0	0.6463	1.4666	1.0786	0	0.83
0	0.6461	1.4705	1.0748	0	0.835
0	0.6459	1.4745	1.071	0	0.84
0	0.6457	1.4784	1.0671	0	0.845
0	0.6455	1.4824	1.0633	0	0.85
0	0.6453	1.4863	1.0594	0	0.855
0	0.6452	1.4903	1.0555	0	0.86
0	0.645	1.4942	1.0515	0	0.865
0	0.6448	1.4982	1.0476	0	0.87
0	0.6446	1.5022	1.0436	0	0.875
0	0.6445	1.5061	1.0396	0	0.88
0	0.6443	1.5101	1.0356	0	0.885
0	0.6442	1.5141	1.0316	0	0.89
0	0.644	1.5181	1.0275	0	0.895
0	0.6438	1.5221	1.0235	0	0.9
0	0.6437	1.526	1.0194	0	0.905
0	0.6435	1.53	1.0153	0	0.91
0	0.6434	1.534	1.0112	0	0.915
0	0.6433	1.538	1.007	0	0.92
0	0.6431	1.542	1.0028	0	0.925
0	0.643	1.546	0.9986	0	0.93
0	0.6429	1.55	0.9944	0	0.935
0	0.6427	1.5541	0.9902	0	0.94
0	0.6426	1.5581	0.986	0	0.945
0	0.6425	1.5621	0.9817	0	0.95
0	0.6424	1.5661	0.9774	0	0.955
0	0.6423	1.5701	0.9731	0	0.96
0	0.6422	1.5741	0.9688	0	0.965
0	0.6421	1.5782	0.9644	0	0.97
0	0.642	1.5822	0.9601	0	0.975
0	0.6419	1.5862	0.9557	0	0.98
0	0.6418	1.5903	0.9513	0	0.985
0	0.6417	1.5943	0.9468	0	0.99
0	0.6417	1.5983	0.9424	0	0.995
0	0.6416	1.6024	0.9379	0	1
0	0.6415	1.6064	0.9334	0	1.005
0	0.6415	1.6105	0.9289	0	1.01
0	0.6414	1.6145	0.9244	0	1.015
0	0.6414	1.6186	0.9198	0	1.02
0	0.6413	1.6226	0.9153	0	1.025
0	0.6413	1.6267	0.9107	0	1.03
0	0.6413	1.6307	0.9061	0	1.035
0	0.6412	1.6348	0.9014	0	1.04
0	0.6412	1.6388	0.8968	0	1.045
0	0.6412	1.6429	0.8921	0	1.05
0	0.6412	1.647	0.8874	0	1.055
0	0.6412	1.651	0.8827	0	1.06
0	0.6412	1.6551	0.878	0	1.065
0	0.6412	1.6592	0.8732	0	1.07
0	0.6412	1.6632	0.8684	0	1.075
0	0.6413	1.6673	0.8636	0	1.08
0	0.6413	1.6714	0.8588	0	1.085
0	0.6414	1.6755	0.854	0	1.09
0	0.6414	1.6795	0.8491	0	1.095
0	0.6415	1.6836	0.8442	0	1.1
0	0.6415	1.6877	0.8393	0	1.105
0	0.6416	1.6918	0.8344	0	1.11
0	0.6417	1.6958	0.8295	0	1.115
0	0.6418	1.6999	0.8245	0	1.12
0	0.6419	1.704	0.8195	0	1.125
0	0.642	1.7081	0.8145	0	1.13
0	0.6421	1.7122	0.8095	0	1.135
0	0.6422	1.7163	0.8044	0	1.14
0	0.6424	1.7203	0.7994	0	1.145
0	0.6425	1.7244	0.7943	0	1.15
0	0.6427	1.7285	0.7891	0	1.155
0	0.6428	1.7326	0.784	0	1.16
0	0.643	1.7367	0.7789	0	1.165
0	0.6432	1.7408	0.7737	0	1.17
0	0.6434	1.7449	0.7685	0	1.175
0	0.6436	1.7489	0.7633	0	1.18
0	0.6438	1.753	0.758	0	1.185
0	0.644	1.7571	0.7528	0	1.19
0	0.6443	1.7612	0.7475	0	1.195
0	0.6445	1.7653	0.7422	0	1.2
0	0.6448	1.7694	0.7368	0	1.205
0	0.645	1.7735	0.7315	0	1.21
0	0.6453	1.7775	0.7261	0	1.215
0	0.6456	1.7816	0.7207	0	1.22
0	0.6459	1.7857	0.7153	0	1.225
0	0.6462	1.7898	0.7099	0	1.23
0	0.6466	1.7939	0.7044	0	1.235
0	0.6469	1.798	0.6989	0	1.24
0	0.6473	1.802	0.6934	0	1.245
0	0.6476	1.8061	0.6879	0	1.25
0	0.648	1.8102	0.6824	0	1.255
0	0.6484	1.8143	0.6768	0	1.26
0	0.6488	1.8184	0.6712	0	1.265
0	0.6492	1.8224	0.6656	0	1.27
0	0.6496	1.8265	0.66	0	1.275
0	0.6501	1.8306	0.6543	0	1.28
0	0.6505	1.8346	0.6486	0	1.285
0	0.651	1.8387	0.6429	0	1.29
0	0.6515	1.8428	0.6372	0	1.295
0	0.652	1.8468	0.6315	0	1.3
0	0.6525	1.8509	0.6257	0	1.305
0	0.653	1.855	0.6199	0	1.31
0	0.6536	1.859	0.6141	0	1.315
0	0.6542	1.8631	0.6083	0	1.32
0	0.6547	1.8671	0.6024	0	1.325
0	0.6553	1.8712	0.5965	0	1.33
0	0.6559	1.8752	0.5906	0	1.335
0	0.6566	1.8793	0.5847	0	1.34
0	0.6572	1.8833	0.5788	0	1.345
0	0.6579	1.8873	0.5728	0	1.35
0	0.6585	1.8914	0.5668	0	1.355
0	0.6592	1.8954	0.5608	0	1.36
0	0.6599	1.8994	0.5548	0	1.365
0	0.6607	1.9035	0.5487	0	1.37
0	0.6614	1.9075	0.5426	0	1.375
0	0.6622	1.9115	0.5365	0	1.38
0	0.663	1.9155	0.5304	0	1.385
0	0.6638	1.9195	0.5242	0	1.39
0	0.6646	1.9235	0.518	0	1.395
0	0.6654	1.9275	0.5118	0	1.4
0	0.6663	1.9315	0.5056	0	1.405
0	0.6672	1.9355	0.4994	0	1.41
0	0.6681	1.9395	0.4931	0	1.415
0	0.669	1.9435	0.4868	0	1.42
0	0.6699	1.9474	0.4805	0	1.425
0	0.6709	1.9514	0.4742	0	1.43
0	0.6719	1.9554	0.4678	0	1.435
0	0.6729	1.9593	0.4614	0	1.44
0	0.6739	1.9633	0.455	0	1.445
0	0.6749	1.9672	0.4486	0	1.45
0	0.676	1.9712	0.4421	0	1.455
0	0.6771	1.9751	0.4356	0	1.46
0	0.6782	1.979	0.4291	0	1.465
0	0.6793	1.983	0.4226	0	1.47
0	0.6805	1.9869	0.4161	0	1.475
0	0.6817	1.9908	0.4095	0	1.48
0	0.6829	1.9947	0.4029	0	1.485
0	0.6841	1.9986	0.3963	0	1.49
0	0.6854	2.0025	0.3896	0	1.495
0	0.6866	2.0063	0.3829	0	1.5
0	0.6879	2.0102	0.3763	0	1.505
0	0.6893	2.0141	0.3695	0	1.51
0	0.6906	2.0179	0.3628	0	1.515
0	0.692	2.0218	0.356	0	1.52
0	0.6934	2.0256	0.3492	0	1.525
0	0.6948	2.0295	0.3424	0	1.53
0	0.6963	2.0333	0.3356	0	1.535
0	0.6977	2.0371	0.3287	0	1.54
0	0.6992	2.0409	0.3219	0	1.545
0	0.7008	2.0447	0.3149	0	1.55
0	0.7023	2.0485	0.308	0	1.555
0	0.7039	2.0523	0.3011	0	1.56
0	0.7055	2.0561	0.2941	0	1.565
0	0.7072	2.0598	0.2871	0	1.57
0	0.7089	2.0636	0.28	0	1.575
0	0.7106	2.0673	0.273	0	1.58
0	0.7123	2.0711	0.2659	0	1.585
0	0.714	2.0748	0.2588	0	1.59
0	0.7158	2.0785	0.2517	0	1.595
0	0.7176	2.0822	0.2445	0	1.6
0	0.7195	2.0859	0.2374	0	1.605
0	0.7214	2.0895	0.2302	0	1.61
0	0.7233	2.0932	0.223	0	1.615
0	0.7252	2.0969	0.2157	0	1.62
0	0.7272	2.1005	0.2084	0	1.625
0	0.7292	2.1041	0.2011	0	1.63
0	0.7312	2.1078	0.1938	0	1.635
0	0.7333	2.1114	0.1865	0	1.64
0	0.7354	2.115	0.1791	0	1.645
0	0.7375	2.1185	0.1717	0	1.65
0	0.7397	2.1221	0.1643	0	1.655
0	0.7418	2.1257	0.1569	0	1.66
0	0.7441	2.1292	0.1494	0	1.665
0	0.7463	2.1327	0.1419	0	1.67
0	0.7486	2.1362	0.1344	0	1.675
0	0.751	2.1397	0.1269	0	1.68
0	0.7533	2.1432	0.1194	0	1.685
0	0.7557	2.1467	0.1118	0	1.69
0	0.7581	2.1501	0.1042	0	1.695
0	0.7606	2.1536	0.0966	0	1.7
0	0.7631	2.157	0.0889	0	1.705
0	0.7656	2.1604	0.0812	0	1.71
0	0.7682	2.1638	0.0735	0	1.715
0	0.7708	2.1672	0.0658	0	1.72
0	0.7735	2.1705	0.0581	0	1.725
0	0.7761	2.1739	0.0503	0	1.73
0	0.7789	2.1772	0.0425	0	1.735
0	0.7816	2.1805	0.0347	0	1.74
0	0.7844	2.1838	0.0269	0	1.745
0	0.7872	2.1871	0.0191	0	1.75
0	0.7901	2.1904	0.0112	0	1.755
0	0.793	2.1936	0.0033	0	1.76
0	0.7959	2.1968	-0.0046	0	1.765
0	0.7989	2.2	-0.0126	0	1.77
0	0.8019	2.2032	-0.0205	0	1.775
0	0.805	2.2064	-0.0285	0	1.78
0	0.808	2.2095	-0.0365	0	1.785
0	0.8112	2.2127	-0.0445	0	1.79
0	0.8143	2.2158	-0.0526	0	1.795
0	0.8175	2.2189	-0.0607	0	1.8
0	0.8208	2.2219	-0.0687	0	1.805
0	0.824	2.2249	-0.0766	0	1.81
0	0.8271	2.2278	-0.0843	0	1.815
0	0.8303	2.2306	-0.0919	0	1.82
0	0.8333	2.2333	-0.0993	0	1.825
0	0.8363	2.2359	-0.1064	0	1.83
0	0.8393	2.2384	-0.1134	0	1.835
0	0.8422	2.2408	-0.1202	0	1.84
0	0.845	2.2431	-0.1268	0	1.845
0	0.8477	2.2454	-0.1332	0	1.85
0	0.8504	2.2476	-0.1394	0	1.855
0	0.8531	2.2497	-0.1454	0	1.86
0	0.8556	2.2516	-0.1512	0	1.865
0	0.8581	2.2536	-0.1568	0	1.87
0	0.8605	2.2554	-0.1622	0	1.875
0	0.8629	2.2572	-0.1674	0	1.88
0	0.8651	2.2588	-0.1725	0	1.885
0	0.8673	2.2604	-0.1773	0	1.89
0	0.8694	2.262	-0.1819	0	1.895
0	0.8714	2.2634	-0.1863	0	1.9
0	0.8733	2.2648	-0.1905	0	1.905
0	0.8752	2.2661	-0.1945	0	1.91
0	0.8769	2.2673	-0.1982	0	1.915
0	0.8786	2.2685	-0.2018	0	1.92
0	0.8802	2.2695	-0.2052	0	1.925
0	0.8816	2.2706	-0.2083	0	1.93
0	0.883	2.2715	-0.2113	0	1.935
0	0.8843	2.2724	-0.2141	0	1.94
0	0.8855	2.2732	-0.2166	0	1.945
0	0.8866	2.2739	-0.2189	0	1.95
0	0.8876	2.2746	-0.221	0	1.955
0	0.8885	2.2752	-0.2229	0	1.96
0	0.8893	2.2757	-0.2246	0	1.965
0	0.89	2.2762	-0.2261	0	1.97
0	0.8907	2.2766	-0.2274	0	1.975
0	0.8912	2.2769	-0.2285	0	1.98
0	0.8916	2.2771	-0.2293	0	1.985
0	0.8919	2.2773	-0.23	0	1.99
0	0.8921	2.2775	-0.2304	0	1.995
0	0.8922	2.2776	-0.2306	0	2
